gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,1,3,19.95,4843,0
0,1,1,1,68,0,1,0,0,2,2,0,2,2,2,1,2,53.0,3161,0
1,0,0,0,32,1,0,0,0,0,0,0,2,2,1,1,0,64.85,1640,0
1,0,1,1,5,1,2,1,0,2,0,0,0,0,0,1,2,80.15,3295,1
0,0,1,0,72,1,2,1,0,2,2,2,2,2,1,0,1,109.15,5903,0
1,0,1,0,1,1,0,1,0,0,2,0,0,0,0,0,2,76.2,5821,1
0,1,0,0,1,1,0,0,2,0,2,0,0,0,0,1,2,55.8,4567,1
0,0,1,1,71,1,2,0,2,2,2,2,2,2,2,1,1,90.55,5061,0
0,0,1,1,46,1,0,2,1,1,1,1,1,1,2,1,3,19.25,6247,0
0,0,0,0,13,0,1,0,0,0,0,0,0,0,0,1,2,23.9,2597,1
0,0,0,0,41,1,2,1,2,0,0,0,0,0,0,1,1,81.3,2776,0
1,1,1,0,30,1,2,0,0,0,2,0,2,2,2,0,2,74.85,1797,0
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.2,5442,1
0,0,0,1,22,0,1,0,0,0,2,0,2,2,1,1,1,49.45,66,0
1,0,0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,20.05,1607,0
0,0,1,0,10,1,2,1,2,0,0,0,0,0,0,1,1,78.15,5847,0
0,0,0,0,19,0,1,0,0,0,0,0,2,2,1,1,1,44.85,6313,1
1,0,0,1,27,1,0,0,2,2,0,0,0,0,1,0,3,56.2,1018,0
0,0,0,0,14,1,0,0,0,0,0,2,2,2,0,1,2,69.65,6374,0
1,0,1,0,59,1,2,1,2,2,2,2,2,2,2,0,2,113.75,5241,0
1,0,0,0,2,1,0,1,2,0,0,0,0,0,0,1,2,75.7,1468,1
1,0,1,1,12,1,0,2,1,1,1,1,1,1,2,0,0,21.05,2267,0
1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,2,45.9,1595,0
1,1,0,0,65,1,2,1,2,0,2,2,2,2,2,1,2,110.35,5642,0
1,0,1,1,2,1,0,1,2,0,0,0,2,2,0,0,2,97.1,1396,0
0,1,0,0,71,1,2,1,0,2,2,0,2,2,1,1,2,105.9,5786,0
0,1,0,0,30,1,2,1,2,2,2,0,0,0,0,0,1,91.7,2397,1
0,0,1,0,29,1,2,1,0,0,0,0,0,0,0,1,2,74.95,1765,0
0,0,1,1,5,1,0,1,0,2,0,2,2,2,0,1,3,99.15,3934,1
0,0,1,0,17,1,2,1,0,0,0,0,2,2,0,0,2,92.6,1028,0
0,0,1,1,61,1,2,2,1,1,1,1,1,1,2,1,3,24.2,826,0
0,0,1,1,16,1,0,1,0,2,2,0,2,0,0,1,1,89.45,798,1
1,0,1,1,47,1,0,2,1,1,1,1,1,1,1,0,3,20.05,6450,0
1,0,1,0,37,1,2,0,2,0,2,0,2,2,1,0,3,79.25,2519,0
1,0,0,0,8,0,1,0,0,0,0,0,0,0,0,1,1,25.25,1430,0
0,0,1,1,64,0,1,0,0,2,0,2,2,2,2,1,2,54.6,2967,0
0,0,1,1,40,1,2,2,1,1,1,1,1,1,2,1,3,24.8,53,0
0,0,0,0,10,1,0,2,1,1,1,1,1,1,0,1,3,20.55,1441,0
0,0,1,0,9,1,0,1,0,0,2,0,0,0,0,1,0,75.75,5238,1
0,1,1,0,53,1,0,1,0,2,2,2,2,0,1,1,2,94.0,4116,0
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,2,20.7,1620,0
1,0,0,0,13,1,0,2,1,1,1,1,1,1,1,1,2,19.95,2183,0
0,0,0,0,34,1,0,0,2,2,0,0,0,0,1,0,3,55.0,1459,0
1,0,0,1,21,1,2,2,1,1,1,1,1,1,0,0,3,24.7,3949,0
1,0,0,1,0,1,0,2,1,1,1,1,1,1,2,0,3,20.25,0,0
0,0,0,0,25,1,0,0,2,0,0,2,2,2,0,1,1,76.15,1601,0
1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,69.95,5455,0
0,1,0,0,2,1,2,1,0,0,0,0,0,0,0,1,3,75.45,1030,1
0,0,1,1,47,1,0,2,1,1,1,1,1,1,2,1,0,21.3,81,0
0,0,1,0,72,1,2,1,2,2,0,0,0,2,2,1,1,94.45,5465,0
0,1,0,0,31,1,2,1,0,2,0,0,2,2,0,1,2,99.95,2769,1
0,0,1,1,0,1,0,2,1,1,1,1,1,1,2,0,3,20.0,0,0
1,0,1,0,47,1,0,2,1,1,1,1,1,1,2,0,3,19.65,6489,0
1,0,1,0,72,1,2,2,1,1,1,1,1,1,2,0,1,24.8,1448,0
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,1,20.55,1617,0
1,0,0,0,9,0,1,0,0,0,0,0,2,0,0,1,1,34.7,2554,1
1,0,0,0,4,0,1,0,0,0,0,2,0,0,0,0,2,30.5,336,0
1,1,0,0,19,1,0,1,2,0,0,0,0,2,0,1,2,87.3,1108,0
1,0,0,0,43,1,0,1,2,0,0,0,0,0,0,1,2,75.2,2778,1
0,0,1,1,43,1,0,0,2,0,2,0,2,2,2,0,0,75.2,2833,0
1,0,0,1,18,1,0,0,0,0,0,0,0,0,0,1,1,45.65,5757,0
0,1,0,0,39,1,2,1,0,0,2,0,2,2,0,1,2,99.75,3449,0
1,1,0,0,11,1,2,1,0,2,2,2,2,2,0,1,2,111.4,341,0
1,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,2,35.9,3036,1
0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,2,68.95,5383,1
0,0,1,0,43,0,1,0,2,0,0,2,0,0,0,0,0,34.0,916,0
1,0,1,1,12,1,2,2,1,1,1,1,1,1,1,0,3,26.4,2731,0
1,0,0,1,52,1,2,0,2,2,0,2,2,2,2,1,3,85.15,3790,0
1,0,1,0,71,1,2,0,2,0,2,2,2,2,2,0,2,83.2,4998,0
0,0,1,0,71,1,2,1,0,2,2,2,2,2,2,0,2,109.25,5872,0
1,0,0,0,30,1,2,1,2,2,0,0,0,2,0,1,1,94.3,2328,0
0,0,1,1,39,1,2,2,1,1,1,1,1,1,1,1,3,24.2,6355,0
0,0,0,1,3,1,0,0,2,0,0,2,0,0,0,1,3,55.1,974,1
1,0,0,0,3,1,0,2,1,1,1,1,1,1,1,0,3,21.2,4354,0
1,0,1,1,68,1,2,0,0,2,2,2,0,2,1,1,0,75.8,4426,1
0,0,1,1,41,1,0,2,1,1,1,1,1,1,2,0,0,19.3,5879,0
0,0,0,0,8,1,2,1,0,0,0,0,2,0,0,1,2,87.05,5835,1
0,0,1,0,72,1,2,2,1,1,1,1,1,1,2,1,1,24.15,1299,0
1,0,1,0,10,1,0,1,0,0,0,0,2,0,0,1,2,79.95,6233,1
1,0,1,1,12,1,0,0,0,0,0,0,0,2,1,0,1,53.65,5480,1
0,0,1,0,72,1,2,1,2,2,2,0,2,2,2,1,2,109.55,6086,0
0,1,1,0,17,1,2,1,2,0,2,0,0,0,0,1,0,85.35,857,1
0,0,1,1,68,1,2,0,2,2,2,2,0,2,1,1,2,78.45,4459,0
0,0,1,0,57,1,2,1,0,2,2,0,2,2,0,1,1,104.5,4858,1
0,1,0,0,37,1,2,1,2,2,0,0,2,2,0,1,0,106.75,3467,1
1,0,0,1,1,1,0,0,0,0,2,0,0,0,0,0,2,48.95,4054,1
0,0,0,0,53,1,2,1,2,0,2,0,2,2,1,1,1,106.95,4771,1
0,0,0,0,34,1,0,0,2,0,2,2,2,2,1,1,0,79.95,2370,0
0,0,0,0,49,1,2,0,2,2,0,0,0,0,0,1,1,59.75,2537,1
0,0,1,0,70,1,0,0,2,2,2,2,2,2,2,0,1,86.45,4878,0
1,1,0,0,67,1,2,0,2,2,0,2,0,0,2,1,0,64.55,3624,0
0,0,0,0,51,1,2,2,1,1,1,1,1,1,2,0,0,24.95,523,0
0,0,0,0,3,1,0,0,0,0,2,0,2,2,1,1,2,69.95,1825,0
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,70.7,5515,0
1,0,1,1,56,1,2,0,2,2,0,2,0,2,2,1,1,75.85,3630,0
1,0,0,0,12,1,2,1,0,2,2,2,2,2,0,1,3,112.95,694,1
1,0,1,1,27,1,2,1,2,2,0,2,2,0,0,0,2,100.75,2421,0
0,0,1,1,58,1,2,1,0,2,2,0,2,2,1,1,1,105.2,5056,0
0,0,0,0,6,1,0,2,1,1,1,1,1,1,0,0,3,20.2,419,0
0,0,1,1,64,1,2,2,1,1,1,1,1,1,2,1,3,24.05,1000,0
0,0,1,1,16,1,2,1,0,2,0,0,0,0,0,1,1,79.95,491,0
0,0,1,1,44,1,2,1,0,2,2,0,0,2,1,0,2,94.4,3650,0
1,0,1,1,16,1,0,2,1,1,1,1,1,1,0,0,2,20.15,2952,0
0,0,1,0,18,1,0,2,1,1,1,1,1,1,2,0,3,20.1,3192,0
1,0,0,0,44,1,0,2,1,1,1,1,1,1,1,0,1,19.5,6161,0
1,1,1,0,30,1,2,1,0,0,0,2,2,2,0,1,2,101.5,2521,0
1,0,0,0,25,1,0,0,2,2,0,2,2,2,0,1,3,79.0,1503,0
0,0,0,0,14,1,0,1,0,0,0,0,0,0,0,1,1,71.0,6352,1
0,0,1,1,4,1,2,0,0,0,0,0,0,0,0,0,3,50.85,2027,1
0,0,1,0,42,1,0,1,0,0,2,2,2,2,2,1,1,99.0,3529,0
0,0,1,1,7,1,0,2,1,1,1,1,1,1,0,0,3,20.45,905,0
1,0,0,0,19,1,2,1,2,0,2,0,0,0,0,1,2,84.75,1131,0
1,1,0,1,7,1,0,0,0,0,0,0,0,0,0,1,3,45.75,2979,0
0,0,1,1,10,1,0,0,0,2,2,0,0,2,1,1,3,65.9,5267,0
0,0,1,0,15,1,0,1,2,0,2,0,2,2,0,0,2,101.75,1152,0
1,0,0,0,12,1,2,1,0,2,2,0,2,2,0,1,2,106.7,465,1
0,0,1,1,12,1,0,2,1,1,1,1,1,1,0,0,3,19.0,1963,1
0,0,0,0,8,1,0,2,1,1,1,1,1,1,0,0,3,19.2,1008,0
0,0,1,1,10,1,0,2,1,1,1,1,1,1,0,1,0,19.8,1566,0
1,1,1,0,55,1,2,1,0,0,0,0,0,0,0,1,2,74.0,3464,0
0,0,0,0,69,1,0,0,2,0,2,2,2,2,2,1,1,82.45,4608,0
0,0,0,0,16,1,0,2,1,1,1,1,1,1,1,0,0,20.1,2762,0
1,0,1,0,51,0,1,0,0,2,0,0,0,0,0,1,1,30.05,953,0
0,0,1,0,71,1,2,0,2,2,2,2,2,2,2,0,2,90.1,5103,0
0,0,1,0,54,1,2,0,0,0,0,0,2,2,1,1,1,70.15,3203,1
1,0,0,0,1,1,0,0,0,0,0,2,0,0,0,1,2,49.3,4139,0
0,0,0,0,26,1,0,0,0,2,2,0,0,0,0,1,1,54.75,744,0
0,0,1,0,8,1,0,2,1,1,1,1,1,1,0,0,0,20.15,1005,1
0,0,0,0,12,1,0,2,1,1,1,1,1,1,0,0,3,20.3,2111,0
0,1,1,0,5,1,2,1,0,0,0,0,0,0,0,1,2,74.35,2897,1
0,0,1,1,69,0,1,0,0,2,2,0,2,2,2,1,1,54.95,3238,0
1,1,1,0,46,1,2,1,0,0,2,0,2,2,0,1,2,98.85,3887,0
0,0,0,0,46,1,2,1,0,0,0,0,2,2,0,0,0,96.05,3733,1
1,0,0,0,9,1,0,1,0,0,0,2,2,2,0,1,0,95.9,6120,0
0,0,1,0,53,1,2,1,0,2,2,2,2,2,1,1,0,111.8,4787,0
0,0,0,0,41,0,1,0,0,2,0,0,0,2,0,1,2,40.35,1163,0
0,0,0,0,41,1,0,2,1,1,1,1,1,1,2,0,3,20.0,6062,0
0,0,0,0,68,0,1,0,0,2,0,2,0,2,0,0,2,44.95,2677,0
0,0,0,0,36,0,1,0,2,0,0,0,0,0,2,0,0,31.05,240,0
0,0,0,0,47,1,2,0,2,0,2,2,0,0,2,1,3,65.0,2487,0
1,0,0,1,4,1,0,0,2,0,0,0,0,0,0,1,2,49.4,1397,1
1,0,1,1,61,1,2,0,0,0,2,2,2,2,2,1,0,81.0,4209,0
1,1,1,0,36,1,2,1,0,0,0,0,0,2,0,1,2,84.1,2625,1
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.5,1616,0
0,1,0,0,14,1,2,1,0,2,0,0,0,0,0,1,2,78.95,199,1
0,0,1,0,50,1,2,1,2,2,0,2,2,2,1,0,2,108.55,4647,1
1,0,1,1,27,1,2,1,0,2,0,2,0,0,0,1,1,85.2,1769,0
1,0,0,0,23,1,0,2,1,1,1,1,1,1,1,0,3,20.45,4065,0
1,0,0,0,3,1,2,1,0,0,0,0,0,0,0,0,3,75.0,1718,1
0,0,0,0,36,1,2,1,0,2,2,0,2,2,1,1,0,104.8,3324,0
0,0,1,0,24,1,2,1,0,0,0,0,0,0,0,1,1,75.4,1268,1
0,0,1,1,65,1,2,1,0,2,2,0,2,2,0,1,2,105.5,5491,1
1,0,0,0,31,0,1,0,0,0,2,0,2,2,1,1,2,50.05,947,0
0,0,0,0,63,1,2,0,2,2,2,2,0,2,2,1,1,80.3,4222,0
0,0,0,0,67,1,0,0,2,2,0,2,0,0,1,0,1,60.5,3311,0
0,0,0,0,58,1,2,2,1,1,1,1,1,1,2,0,1,24.35,781,0
0,0,0,0,15,1,0,1,2,0,2,2,2,2,0,0,2,105.1,1035,1
1,0,0,0,16,1,2,1,0,2,0,0,0,0,0,1,3,80.55,452,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,45.6,3820,1
0,0,0,0,8,1,2,0,2,2,2,0,0,0,0,1,0,65.5,4729,0
0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,2,70.7,925,1
0,0,1,1,71,1,2,0,2,2,2,2,2,2,2,0,0,89.9,5124,0
1,0,0,0,4,1,0,2,1,1,1,1,1,1,1,0,3,19.95,5376,0
1,0,1,1,68,1,0,0,2,2,0,2,2,2,2,0,0,82.85,4766,0
0,0,0,0,15,1,0,0,0,0,0,0,2,0,1,0,3,56.15,6403,0
1,0,0,1,13,1,0,0,2,0,0,0,0,0,0,1,1,52.1,5319,0
0,0,1,0,42,1,0,2,1,1,1,1,1,1,0,0,1,20.35,6266,0
1,0,1,1,4,1,0,0,0,0,0,0,0,0,0,0,2,44.8,1188,0
0,0,1,0,50,1,2,1,2,2,0,2,2,2,0,1,0,109.65,4496,0
0,0,0,1,4,0,1,0,2,2,2,0,2,2,0,1,3,57.2,1864,0
0,0,0,1,2,1,0,0,0,2,0,0,0,0,0,0,3,51.55,115,0
0,0,1,1,46,1,0,2,1,1,1,1,1,1,2,0,3,19.4,6478,0
1,0,0,0,58,1,2,1,0,0,2,2,2,2,1,1,2,104.65,5051,1
1,0,1,1,17,0,1,0,2,0,2,0,2,0,1,0,1,44.45,5984,0
1,0,0,1,21,1,0,2,1,1,1,1,1,1,2,0,3,19.6,3393,0
0,0,0,0,2,1,2,1,0,0,0,0,2,2,0,1,2,95.15,1567,1
0,0,1,1,68,1,0,0,2,2,2,2,2,2,2,1,1,85.0,4642,0
0,1,1,0,28,1,2,1,0,2,2,2,2,2,0,1,2,110.85,2784,0
0,0,1,1,40,1,2,2,1,1,1,1,1,1,0,1,2,26.2,149,0
0,0,0,0,8,1,0,2,1,1,1,1,1,1,1,1,0,20.2,732,0
1,0,1,0,35,1,2,1,0,0,0,0,0,0,0,1,2,75.2,2232,1
0,0,0,0,5,1,0,0,2,0,0,2,2,0,0,1,2,64.35,3051,0
1,0,0,1,14,1,0,2,1,1,1,1,1,1,0,0,3,19.95,2330,0
1,0,0,0,6,1,0,0,0,0,0,2,0,0,0,0,3,50.05,2489,0
1,0,0,0,67,1,0,0,2,0,2,0,0,2,2,0,0,65.55,3705,0
1,1,1,0,63,1,0,0,2,2,2,2,2,2,1,1,0,84.0,4453,0
0,0,1,0,8,1,2,1,0,0,0,0,0,2,0,1,2,84.9,5846,1
0,0,0,0,5,1,2,0,2,0,0,0,0,0,0,1,2,53.8,2445,0
1,0,1,0,6,1,2,1,0,0,0,0,2,0,0,1,2,82.85,3910,1
1,0,1,0,49,1,2,1,2,2,0,0,2,0,0,1,0,93.85,4003,0
0,0,1,1,61,1,0,2,1,1,1,1,1,1,1,0,1,19.1,273,0
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.1,5503,1
1,0,0,0,10,1,0,2,1,1,1,1,1,1,0,1,1,20.0,1586,0
0,0,1,0,72,1,2,1,2,2,2,2,2,2,2,1,1,117.15,6219,0
1,0,1,0,53,1,2,0,2,0,2,2,2,0,1,0,0,77.4,3552,0
1,0,0,0,9,1,0,1,0,0,0,0,0,0,0,0,3,70.05,5246,0
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.25,1611,1
1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,1,2,20.2,4566,0
0,0,0,1,22,1,0,2,1,1,1,1,1,1,0,1,2,20.55,3972,0
1,0,1,0,34,1,2,1,0,0,2,0,2,2,0,1,2,100.05,3017,1
0,0,0,0,5,1,0,1,0,2,0,2,0,2,0,1,2,89.35,3914,1
0,0,0,0,5,1,0,2,1,1,1,1,1,1,0,0,1,19.85,156,1
0,0,1,0,56,1,2,2,1,1,1,1,1,1,1,0,2,24.3,479,0
1,1,0,0,11,1,0,1,0,0,0,0,0,2,0,1,1,79.15,6121,0
0,0,1,1,33,1,0,0,2,2,2,0,0,0,1,1,3,58.45,1557,0
1,0,1,0,58,1,2,0,2,2,2,0,2,2,2,1,2,86.1,4132,0
1,1,1,0,34,1,2,1,0,0,0,0,0,0,0,1,2,75.55,2074,0
0,0,0,0,65,1,2,2,1,1,1,1,1,1,2,0,0,26.5,1195,0
1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,2,44.15,6370,1
1,1,1,0,17,1,0,1,0,0,0,0,0,2,0,0,0,81.5,599,1
1,0,0,1,63,0,1,0,2,2,0,2,0,0,1,1,0,40.6,2239,0
0,0,1,1,72,1,2,2,1,1,1,1,1,1,2,0,3,24.9,1426,0
0,0,1,1,43,1,2,1,0,0,2,0,0,2,0,1,0,92.55,3451,0
1,0,0,0,72,1,2,1,2,2,2,2,2,2,2,0,0,113.4,6085,0
0,0,1,1,6,1,0,2,1,1,1,1,1,1,0,0,3,19.7,250,0
1,0,0,0,1,1,2,2,1,1,1,1,1,1,0,1,3,25.0,2147,0
0,0,1,1,26,1,2,0,0,2,0,2,0,0,0,1,2,60.05,1081,1
0,0,1,1,72,1,2,1,2,2,0,0,2,0,2,1,2,95.1,5406,0
0,1,0,0,56,1,2,1,0,2,2,2,2,2,1,1,2,111.95,5169,1
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.25,1611,1
1,0,1,0,17,1,2,1,0,2,2,0,2,2,0,1,2,102.55,1259,0
0,0,1,0,1,1,0,0,0,0,0,0,2,0,0,1,3,55.3,4562,0
1,0,0,1,68,1,2,0,2,2,0,2,2,2,2,1,0,86.5,4827,0
0,0,0,1,61,1,2,2,1,1,1,1,1,1,2,1,1,25.0,898,0
0,0,0,0,11,0,1,0,0,2,2,2,0,0,1,1,1,40.4,3603,0
0,0,0,0,15,1,2,0,0,0,0,0,0,0,0,1,3,48.8,5625,0
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.2,1479,0
0,0,0,0,34,1,2,1,0,0,0,0,2,0,0,0,2,85.35,2500,0
1,0,1,0,72,1,2,2,1,1,1,1,1,1,2,1,0,23.55,1228,0
1,0,0,0,26,1,2,0,2,2,0,0,0,0,1,0,2,61.55,1034,0
1,0,1,0,66,1,2,1,0,2,2,0,0,2,1,0,2,95.3,5075,0
0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,2,49.95,4148,0
0,0,1,0,64,1,2,0,2,0,2,2,2,2,2,1,1,85.0,4551,0
1,0,0,0,3,1,0,0,0,0,0,2,0,2,0,0,3,60.65,1567,0
0,0,0,0,20,1,0,2,1,1,1,1,1,1,0,1,0,19.5,3521,0
0,0,1,1,48,1,2,1,2,2,0,0,2,2,1,1,1,103.25,4267,1
1,0,1,1,43,1,2,0,2,0,0,2,0,2,1,1,1,71.9,2757,0
1,1,1,0,14,1,0,2,1,1,1,1,1,1,1,0,3,19.65,1919,0
0,0,1,1,57,1,0,2,1,1,1,1,1,1,2,0,0,19.75,501,0
1,0,1,1,72,1,2,0,2,0,2,2,0,0,2,1,1,66.5,4066,0
1,0,1,0,72,1,2,2,1,1,1,1,1,1,2,0,1,25.75,1435,0
1,0,1,1,38,1,0,0,2,0,2,2,2,2,2,0,1,81.0,2676,0
0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,1,3,49.6,271,1
0,1,0,0,4,1,2,1,0,0,0,0,2,2,0,1,2,95.45,3387,1
0,0,0,0,26,1,2,0,2,2,0,0,2,0,0,1,0,69.5,1348,0
1,0,1,0,3,0,1,0,0,0,0,2,0,0,0,1,2,29.9,6367,0
1,0,1,1,26,1,0,2,1,1,1,1,1,1,1,1,0,20.05,4277,0
0,0,0,0,15,0,1,0,0,2,0,0,0,2,2,1,3,38.8,4934,0
1,0,1,1,22,1,0,1,0,2,2,0,2,2,1,1,3,100.05,1720,0
0,0,1,1,13,1,2,2,1,1,1,1,1,1,2,1,0,25.0,2882,0
0,1,0,0,6,0,1,0,0,0,0,0,2,2,0,1,2,44.4,2278,0
1,1,0,0,20,1,0,0,2,0,0,2,0,0,1,0,3,54.0,106,0
1,0,0,1,72,1,0,2,1,1,1,1,1,1,2,0,1,19.9,954,0
1,1,0,0,34,1,0,1,0,2,2,0,2,2,1,1,2,99.85,2901,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,45.3,3816,1
0,0,0,0,52,1,0,2,1,1,1,1,1,1,1,0,3,20.65,46,0
0,0,1,0,69,1,2,2,1,1,1,1,1,1,2,1,1,24.95,1223,0
0,0,0,0,39,1,0,2,1,1,1,1,1,1,2,0,3,20.15,6116,0
1,0,1,1,65,1,0,0,2,0,0,2,2,2,2,1,0,74.8,4073,1
1,0,1,0,68,1,2,2,1,1,1,1,1,1,2,0,0,25.25,1234,0
0,0,0,0,25,1,2,1,0,0,0,0,2,0,0,1,3,84.6,1714,0
1,0,0,0,6,1,0,1,0,2,0,0,0,2,0,1,2,84.4,4609,1
0,1,0,0,64,1,0,0,2,2,0,2,2,0,2,1,1,70.2,3801,1
1,0,1,1,7,1,0,1,0,0,0,0,0,0,0,1,0,69.95,4421,1
0,0,1,1,32,1,0,1,0,2,0,0,2,0,0,1,2,86.1,2367,0
1,0,0,0,41,1,0,2,1,1,1,1,1,1,2,0,3,20.15,6031,0
1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,44.65,5724,1
1,0,0,0,24,0,1,0,2,0,0,0,2,2,1,1,3,50.6,525,0
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,1,19.4,1482,0
0,0,0,0,54,0,1,0,2,0,0,2,0,2,1,0,0,44.1,2005,0
0,0,1,1,39,1,0,0,0,0,2,0,2,0,0,1,3,59.85,1975,0
0,0,0,0,14,1,2,1,0,0,2,0,0,0,0,1,2,80.45,143,1
1,0,1,1,7,1,0,0,2,0,0,0,2,2,0,0,1,69.7,4334,0
1,0,0,0,25,1,0,2,1,1,1,1,1,1,1,1,0,19.5,4335,0
1,0,1,1,44,1,0,1,0,0,2,0,2,2,0,1,0,92.95,3517,0
1,0,1,1,61,1,2,1,0,0,2,0,2,2,1,1,2,99.9,5064,0
1,0,1,0,72,1,2,1,2,2,2,2,2,2,2,0,1,114.45,6165,0
0,0,1,1,43,1,2,1,0,0,2,0,2,2,0,1,0,99.3,3594,0
0,0,0,0,58,1,2,1,2,2,2,0,2,2,1,1,2,107.75,5118,0
0,0,1,0,71,0,1,0,2,2,2,2,2,2,1,0,0,66.8,3967,0
1,0,0,0,22,1,2,1,0,0,0,0,2,2,0,1,2,95.1,1778,0
1,1,1,0,34,1,0,1,0,0,2,0,2,0,0,1,1,85.2,2481,0
1,1,0,0,52,1,2,1,0,0,0,0,0,0,0,1,0,72.95,3277,0
0,1,0,0,64,0,1,0,0,2,0,2,2,0,0,1,2,43.85,2391,0
1,0,0,0,44,1,2,0,0,2,2,2,2,2,1,1,0,85.25,3194,0
1,0,1,1,13,1,0,0,0,0,0,0,0,0,0,0,0,44.8,4628,0
1,0,0,0,24,1,2,1,0,2,0,0,2,0,0,1,1,90.55,1922,1
1,0,1,1,70,1,2,1,2,2,2,2,2,2,2,0,1,114.75,5930,0
1,0,1,0,70,1,2,0,2,0,0,2,2,2,2,1,1,76.95,4420,0
0,1,0,0,1,1,0,1,0,0,2,0,0,2,0,1,2,85.0,6206,1
1,0,1,1,72,1,0,2,1,1,1,1,1,1,2,0,0,21.0,890,0
0,0,0,0,11,1,2,1,0,0,0,0,0,0,0,1,2,76.5,6164,1
1,0,0,0,12,1,0,0,0,0,0,2,2,0,1,1,2,59.8,5651,1
1,0,1,0,72,1,2,1,0,2,2,2,2,2,2,1,1,110.6,5997,0
0,1,0,0,8,1,2,1,0,0,2,0,2,2,0,0,2,101.35,5919,1
1,0,0,0,15,1,0,1,0,0,2,0,2,0,0,0,2,85.3,403,0
0,0,0,1,13,1,0,0,2,2,0,0,0,0,0,1,2,56.0,5845,0
0,0,1,0,68,1,0,0,2,2,0,2,2,2,2,1,0,79.6,4582,0
0,0,0,0,17,1,2,1,0,0,2,0,0,0,0,0,0,80.05,628,0
0,0,1,1,71,1,2,2,1,1,1,1,1,1,2,0,0,25.45,1366,0
1,0,0,0,6,1,0,1,0,0,0,0,0,0,0,1,2,69.1,3696,0
0,0,1,1,24,1,0,2,1,1,1,1,1,1,2,0,3,19.7,3846,0
0,0,0,0,6,1,0,1,0,0,0,0,2,2,0,1,2,91.1,3879,1
0,0,1,1,47,1,0,2,1,1,1,1,1,1,2,0,0,19.3,6306,0
0,0,0,0,4,1,2,1,0,0,0,0,0,0,0,1,2,75.65,2619,0
1,1,1,0,13,1,2,1,2,2,0,0,0,2,0,0,1,93.8,476,0
0,0,0,0,3,1,0,1,2,0,0,0,0,0,0,1,2,74.55,1964,0
1,0,0,0,12,1,0,0,0,2,0,2,0,0,0,1,3,53.75,5201,0
0,0,0,0,17,1,0,0,2,2,0,2,2,2,1,0,1,79.85,699,0
0,0,0,0,19,1,0,0,0,2,0,0,2,0,1,0,2,58.2,87,0
1,0,0,0,52,1,0,2,1,1,1,1,1,1,2,0,0,21.0,203,0
1,0,0,0,29,1,0,1,0,2,0,2,2,0,0,0,3,89.65,2270,0
1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3,45.45,750,0
1,1,1,0,3,0,1,0,0,0,0,0,2,0,0,1,3,36.45,6394,1
1,0,0,1,32,1,2,0,0,2,2,2,2,2,1,0,1,83.7,2280,0
1,0,0,0,1,1,0,1,0,0,0,0,0,2,0,1,3,80.85,6023,1
1,0,1,0,55,1,2,1,0,0,2,2,2,2,1,1,2,104.15,4742,1
1,0,0,0,20,1,2,1,0,0,0,2,2,2,0,1,3,98.55,1665,0
1,0,1,1,22,1,0,2,1,1,1,1,1,1,1,0,3,19.95,3683,0
1,1,1,1,60,1,2,1,2,0,0,0,0,0,0,1,2,80.95,4097,0
0,1,0,0,27,1,2,1,0,0,2,0,0,2,0,0,1,88.3,2118,1
1,0,0,0,1,1,0,1,0,2,0,0,0,0,0,1,2,74.35,5718,1
0,0,0,0,4,1,2,1,0,2,0,2,0,2,0,1,2,93.5,3128,1
